Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,PX-512M8SeY,Plextor,M8Se NVMe PCIe M.2 512GB,148,146,173,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG
SSD,PX-512M8SeG,Plextor,M8Se NVMe PCIe M.2 512GB,148,146,173,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG
SSD,PX-512M8SeGN,Plextor,M8Se NVMe PCIe M.2 512GB,148,146,173,https://ssd.userbenchmark.com/SpeedTest/341666/PLEXTOR-PX-512M8SeG
SSD,PX-1TM8SeY,Plextor,M8Se NVMe PCIe M.2 1TB,149,144,142,https://ssd.userbenchmark.com/SpeedTest/331208/PLEXTOR-PX-1TM8SeG
SSD,PX-1TM8SeG,Plextor,M8Se NVMe PCIe M.2 1TB,149,144,142,https://ssd.userbenchmark.com/SpeedTest/331208/PLEXTOR-PX-1TM8SeG
SSD,PX-1TM8SeGN,Plextor,M8Se NVMe PCIe M.2 1TB,149,144,142,https://ssd.userbenchmark.com/SpeedTest/331208/PLEXTOR-PX-1TM8SeG
SSD,SHPM2280P2/480G,Kingston,HyperX Predator AHCI PCIe M.2 480GB,150,144,1689,https://ssd.userbenchmark.com/SpeedTest/27251/Kingston-SHPM2280P2480G
SSD,PX-128M8PeG,Plextor,M8Pe NVMe PCIe M.2 128GB,151,143,534,https://ssd.userbenchmark.com/SpeedTest/171560/PLEXTOR-PX-128M8PeG
SSD,2YY42AA#ABC,HP,EX900 NVMe PCIe M.2 120GB,152,141,1876,https://ssd.userbenchmark.com/SpeedTest/489362/HP-SSD-EX900-120GB
SSD,PH240GPM280SSDR,Patriot,Hellfire NVMe PCIe M.2 240GB,153,141,1929,https://ssd.userbenchmark.com/SpeedTest/179778/Patriot-Hellfire-M2
SSD,RVD350-FHPX28-480G,OCZ,RevoDrive 350 PCIe 480GB,154,141,493,https://ssd.userbenchmark.com/SpeedTest/13514/OCZ-REVODRIVE350
SSD,MDNVME80-BPX-0128,MyDigitalSSD,BPX NVMe PCIe M.2 120GB,155,140,702,https://ssd.userbenchmark.com/SpeedTest/217777/BPX
SSD,SKC1000/240G,Kingston,KC1000 NVMe PCIe M.2 240GB,156,140,1570,https://ssd.userbenchmark.com/SpeedTest/312458/KINGSTON-SKC1000240G
SSD,ASX8000NP-256GM-C,Adata,XPG SX8000 NVMe PCIe M.2 256GB,157,138,2476,https://ssd.userbenchmark.com/SpeedTest/209005/NVMe-ADATA-SX8000NP
SSD,PX-256M8SeY,Plextor,M8Se NVMe PCIe M.2 256GB,158,137,339,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG
SSD,PX-256M8SeG,Plextor,M8Se NVMe PCIe M.2 256GB,158,137,339,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG
SSD,PX-256M8SeGN,Plextor,M8Se NVMe PCIe M.2 256GB,158,137,339,https://ssd.userbenchmark.com/SpeedTest/327270/PLEXTOR-PX-256M8SeG
SSD,KXG50ZNV512G,Toshiba,XG5 NVMe PCIe M.2 512GB,159,137,32510,https://ssd.userbenchmark.com/SpeedTest/359770/KXG50ZNV512G-NVMe-TOSHIBA-512GB
SSD,,Samsung,PM951 NVMe PCIe M.2 512GB,160,136,6873,https://ssd.userbenchmark.com/SpeedTest/37633/NVMe-PM951-NVMe-SAMSU
SSD,SSDPEKKW512G7X1,Intel,600p Series NVMe PCIe M.2 512GB,161,134,20880,https://ssd.userbenchmark.com/SpeedTest/168978/INTEL-SSDPEKKW512G7
SSD,SA1000M8/960G,Kingston,A1000 NVMe PCIe M.2 960GB,162,132,1758,https://ssd.userbenchmark.com/SpeedTest/495225/KINGSTON-SA1000M8960G
SSD,WDS512G1X0C,WD,Black NVMe PCIe M.2 512GB (2017),163,131,12841,https://ssd.userbenchmark.com/SpeedTest/251339/WDC-WDS512G1X0C-00ENX0
SSD,MZHPU256HCGL,Samsung,XP941 PCIe M.2 256GB,164,130,2752,https://ssd.userbenchmark.com/SpeedTest/4625/SAMSUNG-MZHPU256HCGL-00000
SSD,SA1000M8/480G,Kingston,A1000 NVMe PCIe M.2 480GB,165,130,11361,https://ssd.userbenchmark.com/SpeedTest/492906/KINGSTON-SA1000M8480G
SSD,CSSD-F120GBMP500,Corsair,Force MP500 NVMe PCIe M.2 120GB,166,128,9621,https://ssd.userbenchmark.com/SpeedTest/221057/Force-MP500
SSD,KXG50ZNV256G,Toshiba,XG5 NVMe PCIe M.2 256GB,167,128,40353,https://ssd.userbenchmark.com/SpeedTest/358656/KXG50ZNV256G-NVMe-TOSHIBA-256GB
SSD,ASX7000NP-512GT-C,Adata,XPG SX7000 NVMe PCIe M.2 512GB,168,127,2418,https://ssd.userbenchmark.com/SpeedTest/318275/NVMe-ADATA-SX7000NP
SSD,MDNVME80-SBX-0512,MyDigitalSSD,SBX NVMe PCIe M.2 512GB,169,127,189,https://ssd.userbenchmark.com/SpeedTest/438137/SBX
SSD,SHPM2280P2/240G,Kingston,HyperX Predator AHCI PCIe M.2 240GB,170,127,5669,https://ssd.userbenchmark.com/SpeedTest/26065/Kingston-SHPM2280P2240G
SSD,SSDPEKKW128G8XT,Intel,760p Series NVMe PCIe M.2 128GB,171,126,1064,https://ssd.userbenchmark.com/SpeedTest/446913/INTEL-SSDPEKKW128G8
SSD,ASX6000NP-1TT-C,Adata,XPG SX6000 NVMe PCIe M.2 1TB,172,126,173,https://ssd.userbenchmark.com/SpeedTest/471014/ADATA-SX6000NP
SSD,MZHPU512HCGL,Samsung,XP941 PCIe M.2 512GB,173,125,1297,https://ssd.userbenchmark.com/SpeedTest/4874/SAMSUNG-MZHPU512HCGL-00000
SSD,ASX6000NP-512GT-C,Adata,XPG SX6000 NVMe PCIe M.2 512GB,174,125,2965,https://ssd.userbenchmark.com/SpeedTest/410831/ADATA-SX6000NP
SSD,WDS256G1X0C,WD,Black NVMe PCIe M.2 256GB (2017),175,121,25631,https://ssd.userbenchmark.com/SpeedTest/237667/WDC-WDS256G1X0C-00ENX0
SSD,PX-AG512M6e,Plextor,M6e PCIe 512GB,176,120,134,https://ssd.userbenchmark.com/SpeedTest/14616/PLEXTOR-PX-AG512M6e
SSD,ASX6000NP-256GT-C,Adata,XPG SX6000 NVMe PCIe M.2 256GB,177,119,8082,https://ssd.userbenchmark.com/SpeedTest/387986/ADATA-SX6000NP
SSD,SSDPEKKF512G7X1,Intel,Pro 6000p NVMe PCIe M.2 512GB,178,119,2144,https://ssd.userbenchmark.com/SpeedTest/289714/INTEL-SSDPEKKF512G7H
SSD,MZ-77E2T0B,Samsung,870 EVO 2TB,179,119,2201,https://ssd.userbenchmark.com/SpeedTest/1463967/Samsung-SSD-870-EVO-2TB
SSD,,Toshiba, THNSN5512GPUK NVMe PCIe M.2 512GB,180,119,18776,https://ssd.userbenchmark.com/SpeedTest/160272/NVMe-THNSN5512GPUK-NV
SSD,MZ-77E1T0B,Samsung,870 EVO 1TB,181,118,9807,https://ssd.userbenchmark.com/SpeedTest/1445454/Samsung-SSD-870-EVO-1TB
SSD,MZ-77E4T0B,Samsung,870 EVO 4TB,182,118,435,https://ssd.userbenchmark.com/SpeedTest/1465671/Samsung-SSD-870-EVO-4TB
SSD,PX-G256M6e,Plextor,M6e  PCIe M.2 256GB,183,118,1308,https://ssd.userbenchmark.com/SpeedTest/12059/PLEXTOR-PX-G256M6e
SSD,PX-128M8SeY,Plextor,M8Se NVMe PCIe M.2 128GB,184,117,215,https://ssd.userbenchmark.com/SpeedTest/345013/PLEXTOR-PX-128M8SeG
SSD,PX-128M8SeG,Plextor,M8Se NVMe PCIe M.2 128GB,184,117,215,https://ssd.userbenchmark.com/SpeedTest/345013/PLEXTOR-PX-128M8SeG
SSD,PX-128M8SeGN,Plextor,M8Se NVMe PCIe M.2 128GB,184,117,215,https://ssd.userbenchmark.com/SpeedTest/345013/PLEXTOR-PX-128M8SeG
SSD,,Samsung,PM951 NVMe PCIe M.2 256GB,185,117,11279,https://ssd.userbenchmark.com/SpeedTest/37673/NVMe-PM951-NVMe-SAMSU
SSD,MDNVME80-SBX-1T,MyDigitalSSD,SBX NVMe PCIe M.2 1TB,186,117,38,https://ssd.userbenchmark.com/SpeedTest/455228/SBX
SSD,ASX8000NP-128GM-C,Adata,XPG SX8000 NVMe PCIe M.2 128GB,187,116,125,https://ssd.userbenchmark.com/SpeedTest/214181/NVMe-ADATA-SX8000NP
SSD,SSDPEKKW256G7X1,Intel,600p Series NVMe PCIe M.2 256GB,188,115,50910,https://ssd.userbenchmark.com/SpeedTest/169054/INTEL-SSDPEKKW256G7
SSD,PX-AG256M6e,Plextor,M6e PCIe 256GB,189,115,678,https://ssd.userbenchmark.com/SpeedTest/7265/PLEXTOR-PX-AG256M6e
SSD,MZ-76E4T0B,Samsung,860 Evo 4TB,190,114,5188,https://ssd.userbenchmark.com/SpeedTest/440150/Samsung-SSD-860-EVO-4TB
SSD,MZ-76E2T0B,Samsung,860 Evo 2TB,191,113,31197,https://ssd.userbenchmark.com/SpeedTest/430706/Samsung-SSD-860-EVO-2TB
SSD,MZ-76P1T0B,Samsung,860 Pro 1TB,192,113,3869,https://ssd.userbenchmark.com/SpeedTest/434505/Samsung-SSD-860-PRO-1TB
SSD,SA1000M8/240G,Kingston,A1000 NVMe PCIe M.2 240GB,193,113,25647,https://ssd.userbenchmark.com/SpeedTest/497453/KINGSTON-SA1000M8240G
SSD,MZ-75E2T0B,Samsung,850 Evo 2TB,194,112,6651,https://ssd.userbenchmark.com/SpeedTest/32539/Samsung-SSD-850-EVO-2TB
SSD,MZ-76E1T0B,Samsung,860 Evo 1TB,195,112,443955,https://ssd.userbenchmark.com/SpeedTest/423831/Samsung-SSD-860-EVO-1TB
SSD,,Toshiba, THNSN5256GPUK NVMe PCIe M.2 256GB,196,112,19391,https://ssd.userbenchmark.com/SpeedTest/202063/THNSN5256GPUK-TOSHIBA
SSD,MZ-75E500B,Samsung,850 Evo 500GB,197,112,632648,https://ssd.userbenchmark.com/Samsung-850-Evo-500GB/Rating/3477
SSD,MDNVME80-SBX-0256,MyDigitalSSD,SBX NVMe PCIe M.2 256GB,198,111,254,https://ssd.userbenchmark.com/SpeedTest/456332/SBX
SSD,MZ-75E4T0B,Samsung,850 Evo 4TB,199,111,624,https://ssd.userbenchmark.com/SpeedTest/169156/Samsung-SSD-850-EVO-4TB
SSD,ASX6000NP-128GT-C,Adata,XPG SX6000 NVMe PCIe M.2 128GB,200,111,5364,https://ssd.userbenchmark.com/SpeedTest/391493/ADATA-SX6000NP
SSD,MZ-75E1T0B,Samsung,850 Evo 1TB,201,111,113952,https://ssd.userbenchmark.com/Samsung-850-Evo-1TB/Rating/3576
SSD,CSSD-F240GBMP300,Corsair,Force MP300 NVMe PCIe M.2 240GB,202,111,3366,https://ssd.userbenchmark.com/SpeedTest/538791/NVMe-Force-MP300
SSD,MZHPU128HCGM,Samsung,XP941 PCIe M.2 128GB,203,111,700,https://ssd.userbenchmark.com/SpeedTest/6251/SAMSUNG-MZHPU128HCGM-00000
SSD,MZ-76P4T0B,Samsung,860 Pro 4TB,204,111,436,https://ssd.userbenchmark.com/SpeedTest/552119/Samsung-SSD-860-PRO-4TB
SSD,MKNP44SC240GB,Mushkin,Scorpion Deluxe PCIe 240GB,205,110,50,https://ssd.userbenchmark.com/SpeedTest/18266/Mushkin-Scorpion-Deluxe
SSD,MZ-76P512B,Samsung,860 Pro 512GB,206,110,13625,https://ssd.userbenchmark.com/SpeedTest/431483/Samsung-SSD-860-PRO-512GB
SSD,ASX7000NP-256GT-C,Adata,XPG SX7000 NVMe PCIe M.2 256GB,207,110,1759,https://ssd.userbenchmark.com/SpeedTest/304438/NVMe-ADATA-SX7000NP
SSD,MZ-77E500B,Samsung,870 EVO 500GB,208,109,9780,https://ssd.userbenchmark.com/SpeedTest/972228/Samsung-SSD-870-EVO-500GB
SSD,MZ-77Q4T0BW,Samsung,870 QVO 4TB,209,109,2188,https://ssd.userbenchmark.com/SpeedTest/1243154/Samsung-SSD-870-QVO-4TB
SSD,MZ-77Q4T0B/AM,Samsung,870 QVO 4TB,209,109,2188,https://ssd.userbenchmark.com/SpeedTest/1243154/Samsung-SSD-870-QVO-4TB
SSD,SSDPEKKF256G7X1,Intel,Pro 6000p NVMe PCIe M.2 256GB,210,109,9562,https://ssd.userbenchmark.com/SpeedTest/304420/INTEL-SSDPEKKF256G7H
SSD,MZ-7KE2T0BW,Samsung,850 Pro 2TB,211,109,1982,https://ssd.userbenchmark.com/SpeedTest/38860/Samsung-SSD-850-PRO-2TB
SSD,MZ-77Q2T0BW,Samsung,870 QVO 2TB,212,109,12010,https://ssd.userbenchmark.com/SpeedTest/1260265/Samsung-SSD-870-QVO-2TB
SSD,MZ-77Q2T0B/AM,Samsung,870 QVO 2TB,212,109,12010,https://ssd.userbenchmark.com/SpeedTest/1260265/Samsung-SSD-870-QVO-2TB
SSD,SSDSC2KW512G8,Intel,545s Series 512GB,213,108,9954,https://ssd.userbenchmark.com/SpeedTest/302752/INTEL-SSDSC2KW512G8
SSD,CT1000MX500SSD1,Crucial,MX500 1TB,214,108,154246,https://ssd.userbenchmark.com/SpeedTest/406099/CT1000MX500SSD1
SSD,CT2000MX500SSD1,Crucial,MX500 2TB,215,108,32195,https://ssd.userbenchmark.com/SpeedTest/421719/CT2000MX500SSD1
SSD,MZ-76P256BW,Samsung,860 Pro 256GB,216,108,9291,https://ssd.userbenchmark.com/Samsung-860-Pro-256GB/Rating/3950
SSD,PX-G128M6e,Plextor,M6e PCIe M.2 128GB,217,108,566,https://ssd.userbenchmark.com/SpeedTest/15095/PLEXTOR-PX-G128M6e
SSD,CT500MX500SSD1,Crucial,MX500 500GB,218,108,189495,https://ssd.userbenchmark.com/SpeedTest/418385/CT500MX500SSD1
SSD,MZ-77Q8T0BW,Samsung,870 QVO 8TB,219,108,371,https://ssd.userbenchmark.com/SpeedTest/1280660/Samsung-SSD-870-QVO-8TB
SSD,MZ-77Q8T0B/AM,Samsung,870 QVO 8TB,219,108,371,https://ssd.userbenchmark.com/SpeedTest/1280660/Samsung-SSD-870-QVO-8TB
SSD,,Samsung,MZFLV512 NVMe PCIe M.2 512GB,220,107,1325,https://ssd.userbenchmark.com/SpeedTest/36829/NVMe-SAMSUNG-MZFLV512
SSD,ASU800SS-2TT-C,Adata,Ultimate SU800 2TB,221,107,2035,https://ssd.userbenchmark.com/SpeedTest/584479/ADATA-SU800
SSD,MZ-76E500B,Samsung,860 Evo 500GB,222,106,667542,https://ssd.userbenchmark.com/SpeedTest/428560/Samsung-SSD-860-EVO-500GB
SSD,MZ-7TE1T0BW,Samsung,840 Evo 1TB,223,106,22591,https://ssd.userbenchmark.com/SpeedTest/1436/Samsung-SSD-840-EVO
SSD,MZ-7KE1T0BW,Samsung,850 Pro 1TB,224,105,21114,https://ssd.userbenchmark.com/Samsung-850-Pro-1TB/Rating/3577
SSD,MZ-77E250B,Samsung,870 Evo 250GB,225,105,3574,https://ssd.userbenchmark.com/Samsung-870-Evo-250GB/Rating/4094
SSD,MZ-7TE750BW,Samsung,840 Evo 750GB,226,104,2851,https://ssd.userbenchmark.com/SpeedTest/2175/Samsung-SSD-840-EVO-750GB
SSD,MZ-75E250B,Samsung,850 Evo 250GB,227,104,854856,https://ssd.userbenchmark.com/Samsung-850-Evo-250GB/Rating/2977
SSD,TS256GMTE820,Transcend,MTE820 NVMe PCIe M.2 256GB,228,104,149,https://ssd.userbenchmark.com/SpeedTest/437614/TS256GMTE820
SSD,GP-GSM2NE8256GNTD,Gigabyte,NVMe PCIe M.2 256GB,229,103,2928,https://ssd.userbenchmark.com/SpeedTest/599447/GIGABYTE-GP-GSM2NE8256GNTD
SSD,MZ-7KE512BW,Samsung,850 Pro 512GB,230,103,68030,https://ssd.userbenchmark.com/Samsung-850-Pro-512GB/Rating/3478
SSD,MZ-7KE256BW,Samsung,850 Pro 256GB,231,103,108804,https://ssd.userbenchmark.com/Samsung-850-Pro-256GB/Rating/2385
SSD,CT250MX500SSD1,Crucial,MX500 250GB,232,103,69595,https://ssd.userbenchmark.com/Crucial-MX500-250GB/Rating/3951
SSD,ASU800SS-1TT-C,Adata,Ultimate SU800 1TB,233,103,22039,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-1TB/Rating/3914
SSD,MZ-7TE500BW,Samsung,840 Evo 500GB,234,102,59356,https://ssd.userbenchmark.com/SpeedTest/1519/Samsung-SSD-840-EVO-500GB
SSD,MZ-77Q1T0BW,Samsung,870 QVO 1TB,235,102,22824,https://ssd.userbenchmark.com/SpeedTest/1218310/Samsung-SSD-870-QVO-1TB
SSD,MZ-77Q1T0B/AM,Samsung,870 QVO 1TB,235,102,22824,https://ssd.userbenchmark.com/SpeedTest/1218310/Samsung-SSD-870-QVO-1TB
SSD,MZ-76Q4T0BW,Samsung,860 QVO 4TB,236,102,2204,https://ssd.userbenchmark.com/SpeedTest/743794/Samsung-SSD-860-QVO-4TB
SSD,MZ-76Q4T0B/AM,Samsung,860 QVO 4TB,236,102,2204,https://ssd.userbenchmark.com/SpeedTest/743794/Samsung-SSD-860-QVO-4TB
SSD,CT480BX300SSD1,Crucial,BX300 480GB,237,102,3706,https://ssd.userbenchmark.com/Crucial-BX300-480GB/Rating/3947
SSD,MZ-76E250B,Samsung,860 Evo 250GB,238,102,250671,https://ssd.userbenchmark.com/Samsung-860-Evo-250GB/Rating/3949
SSD,MZ-750500BW,Samsung,750 EVO 500GB,239,101,27004,https://ssd.userbenchmark.com/SpeedTest/143302/Samsung-SSD-750-EVO-500GB
SSD,ASU800SS-512GT-C,Adata,Ultimate SU800 512GB,240,100,23716,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-512GB/Rating/3913
SSD,2AP99AA#ABL,HP,S700 Pro 512GB,241,100,894,https://ssd.userbenchmark.com/SpeedTest/370902/HP-SSD-S700-Pro
SSD,WDS100T2B0B,WD,Blue 3D SATA M.2 1TB,242,98.9,9318,https://ssd.userbenchmark.com/SpeedTest/342470/WDC-WDS100T2B0B-00YS70
SSD,CT500MX200SSD4,Crucial,MX200 SATA M.2 500GB,243,98.7,1094,https://ssd.userbenchmark.com/SpeedTest/23836/Crucial-CT500MX200SSD4
SSD,SSDPEKKF360G7X1,Intel,Pro 6000p NVMe PCIe M.2 360GB,244,98.4,913,https://ssd.userbenchmark.com/SpeedTest/296966/INTEL-SSDPEKKF360G7H
SSD,WDS100T2B0A,WD,Blue 3D 1TB,245,98.2,14252,https://ssd.userbenchmark.com/SpeedTest/352978/WDC-WDS100T2B0A-00SM50
SSD,SDSSDH3-2T00-G25,SanDisk,Ultra 3D 2TB,246,98.1,3531,https://ssd.userbenchmark.com/SpeedTest/351750/SanDisk-SDSSDH32000G
SSD,MZ-7KE128BW,Samsung,850 Pro 128GB,247,97.9,16940,https://ssd.userbenchmark.com/Samsung-850-Pro-128GB/Rating/3483
SSD,SDSSDH3-1T00-G25,SanDisk,Ultra 3D 1TB,248,97.8,6258,https://ssd.userbenchmark.com/SpeedTest/316514/SanDisk-SDSSDH31000G
SSD,SDSSDH3-500G-G25,SanDisk,Ultra 3D 500GB,249,97.7,12270,https://ssd.userbenchmark.com/SpeedTest/322712/SanDisk-SDSSDH3500G
SSD,SSDPEKKW128G7X1,Intel,600p Series NVMe PCIe M.2 128GB,250,97.5,10247,https://ssd.userbenchmark.com/SpeedTest/170119/INTEL-SSDPEKKW128G7
SSD,2LU81AA#ABL,HP,S700 Pro 1TB,251,97.5,75,https://ssd.userbenchmark.com/SpeedTest/387205/HP-SSD-S700-Pro-1TB
SSD,WDS500G2B0B,WD,Blue 3D SATA M.2 500GB,252,97.4,23043,https://ssd.userbenchmark.com/SpeedTest/325788/WDC-WDS500G2B0B-00YS70
SSD,VTR180-25SAT3-960G,Toshiba,OCZ VT180 960GB,253,97.3,82,https://ssd.userbenchmark.com/SpeedTest/171904/TOSHIBA-VT180
SSD,MZ-MTE1T0BW,Samsung,840 Evo mSATA 1TB,254,97,557,https://ssd.userbenchmark.com/SpeedTest/10394/Samsung-SSD-840-EVO-1TB-mSATA
SSD,MZ-76Q2T0BW,Samsung,860 QVO 2TB,255,96.9,24484,https://ssd.userbenchmark.com/SpeedTest/719017/Samsung-SSD-860-QVO-2TB
SSD,MZ-76Q2T0B/AM,Samsung,860 QVO 2TB,255,96.9,24484,https://ssd.userbenchmark.com/SpeedTest/719017/Samsung-SSD-860-QVO-2TB
SSD,WDS500G2B0A,WD,Blue 3D 500GB,256,96.9,39740,https://ssd.userbenchmark.com/SpeedTest/337874/WDC-WDS500G2B0A-00SM50
SSD,MZ-7TE250BW,Samsung,840 Evo 250GB,257,96.5,199166,https://ssd.userbenchmark.com/Samsung-840-Evo-250GB/Rating/1594
SSD,WDS200T2B0A,WD,Blue 3D 2TB,258,96.3,1232,https://ssd.userbenchmark.com/SpeedTest/373739/WDC-WDS200T2B0A-00SM50
SSD,MZ-75E120B,Samsung,850 Evo 120GB,259,96.1,63319,https://ssd.userbenchmark.com/Samsung-850-Evo-120GB/Rating/3484
SSD,CSSD-F120GBMP300,Corsair,Force MP300 NVMe PCIe M.2 120GB,260,96.1,3123,https://ssd.userbenchmark.com/SpeedTest/534036/NVMe-Force-MP300
SSD,MZ-7PD512BW,Samsung,840 Pro 512GB,261,95.9,13818,https://ssd.userbenchmark.com/SpeedTest/2708/Samsung-SSD-840-PRO-Series
SSD,SDSSDXPS-960G-G25,SanDisk,Extreme Pro 960GB,262,95.7,2430,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-960GB/Rating/3581
SSD,CT250MX200SSD4,Crucial,MX200 SATA M.2 250GB,263,95.7,2008,https://ssd.userbenchmark.com/SpeedTest/23955/Crucial-CT250MX200SSD4
SSD,SSDSC2BP480G410,Intel,730 Series 480GB,264,95.5,4528,https://ssd.userbenchmark.com/Intel-730-Series-480GB/Rating/3479
SSD,VTR150-25SAT3-480G,OCZ,Vector 150 480GB,265,95.1,355,https://ssd.userbenchmark.com/SpeedTest/7037/OCZ-VECTOR150
SSD,MZ-750250BW,Samsung,750 EVO 250GB,266,95,66727,https://ssd.userbenchmark.com/SpeedTest/71929/Samsung-SSD-750-EVO-250GB
SSD,CT240BX300SSD1,Crucial,BX300 240GB,267,94.8,5792,https://ssd.userbenchmark.com/Crucial-BX300-240GB/Rating/3946
SSD,CT250MX200SSD1,Crucial,MX200 250GB,268,94.5,23064,https://ssd.userbenchmark.com/Crucial-MX200-250GB/Rating/3196
SSD,MZ-7PD256BW,Samsung,840 Pro 256GB,269,94.5,61038,https://ssd.userbenchmark.com/Samsung-840-Pro-256GB/Rating/1408
SSD,PX-512M6Pro,Plextor,M6 Pro 512GB,270,94.4,189,https://ssd.userbenchmark.com/SpeedTest/15117/PLEXTOR-PX-512M6Pro
SSD,MKNP44SC480GB,Mushkin,Scorpion Deluxe PCIe 480GB,271,94.3,112,https://ssd.userbenchmark.com/SpeedTest/11924/Mushkin-Scorpion-Deluxe
SSD,SDSSDXPS-480G-G25,SanDisk,Extreme Pro 480GB,272,94.2,8948,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-480GB/Rating/3476
SSD,MDNVME80-SBX-0128,MyDigitalSSD,SBX NVMe PCIe M.2 128GB,273,94.2,113,https://ssd.userbenchmark.com/SpeedTest/431053/SBX
SSD,MZ-MTE500BW,Samsung,840 Evo mSATA 500GB,274,94.1,651,https://ssd.userbenchmark.com/SpeedTest/10255/Samsung-SSD-840-EVO-500GB-mSATA
SSD,PX-256M6Pro,Plextor,M6 Pro 256GB,275,94.1,848,https://ssd.userbenchmark.com/SpeedTest/14560/PLEXTOR-PX-256M6Pro
SSD,VTR1-25SAT3-512G,OCZ,Vector 512GB,276,94,319,https://ssd.userbenchmark.com/SpeedTest/1810/OCZ-VECTOR
SSD,VTR180-25SAT3-240G,Toshiba,OCZ VT180 240GB,277,93.9,136,https://ssd.userbenchmark.com/SpeedTest/171243/TOSHIBA-VT180
SSD,CSSD-N960GBXT,Corsair,Neutron XT 960GB,278,93.5,186,https://ssd.userbenchmark.com/SpeedTest/23267/Corsair-Neutron-XT-SSD
SSD,SSDSC2KW256G8,Intel,545s Series 256GB,279,93.2,13462,https://ssd.userbenchmark.com/SpeedTest/299881/INTEL-SSDSC2KW256G8
SSD,VTR1-25SAT3-256G,OCZ,Vector 256GB,280,93.1,1863,https://ssd.userbenchmark.com/OCZ-Vector-256GB/Rating/1424
SSD,,Toshiba, THNSN5128GPUK NVMe PCIe M.2 128GB,281,93,1041,https://ssd.userbenchmark.com/SpeedTest/335393/NVMe-THNSN5128GPUK-TO
SSD,RVD3X2-FHPX4-480G,OCZ,RevoDrive 3 X2 PCIe 480GB,282,92.9,241,https://ssd.userbenchmark.com/SpeedTest/8804/OCZ-REVODRIVE3-X2
SSD,2AP98AA#ABL,HP,S700 Pro 256GB,283,92.9,1043,https://ssd.userbenchmark.com/SpeedTest/366058/HP-SSD-S700-Pro
SSD,CT1000BX100SSD1,Crucial,BX100 1TB,284,92.8,1262,https://ssd.userbenchmark.com/SpeedTest/22670/CT1000BX100SSD1
SSD,SDSSDXPS-240G,SanDisk,Extreme Pro 240GB,285,92.6,9465,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-240GB/Rating/2356
SSD,CT256M550SSD4,Crucial,M550 SATA M.2 256GB,286,92.4,131,https://ssd.userbenchmark.com/SpeedTest/12143/Crucial-CT256M550SSD4
SSD,VTX460A-25SAT3-240G,OCZ,Vertex 460A 240GB,287,92.4,1042,https://ssd.userbenchmark.com/OCZ-Vertex-460A-240GB/Rating/3147
SSD,CT512M550SSD1,Crucial,M550 512GB,288,92.3,4900,https://ssd.userbenchmark.com/SpeedTest/7172/Crucial-CT512M550SSD1
SSD,VTR180-25SAT3-960G,OCZ,Vector 180 960GB,289,92.3,315,https://ssd.userbenchmark.com/SpeedTest/30972/OCZ-VECTOR180
SSD,VTR180-25SAT3-480G,Toshiba,OCZ VT180 480GB,290,92.3,102,https://ssd.userbenchmark.com/SpeedTest/146334/TOSHIBA-VT180
SSD,RADEON-R7SSD-480G,OCZ,AMD Radeon R7 480GB,291,92.2,689,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-480GB/Rating/3507
SSD,PX-512M6V,Plextor,M6V 512GB,292,92.2,47,https://ssd.userbenchmark.com/SpeedTest/31388/PLEXTOR-PX-512M6V
SSD,CT512M550SSD4,Crucial,M550 SATA M.2 512GB,293,92.1,168,https://ssd.userbenchmark.com/SpeedTest/15375/Crucial-CT512M550SSD4
SSD,MZ-750120BW,Samsung,750 EVO 120GB,294,92,19910,https://ssd.userbenchmark.com/SpeedTest/42465/Samsung-SSD-750-EVO-120GB
SSD,CT1024M550SSD1,Crucial,M550 1TB,295,92,1414,https://ssd.userbenchmark.com/SpeedTest/7108/Crucial-CT1024M550SSD1
SSD,CT256M550SSD1,Crucial,M550 256GB,296,91.9,6552,https://ssd.userbenchmark.com/Crucial-M550-256GB/Rating/2000
SSD,SDSSDXP-480G-G25,SanDisk,Extreme II 480GB,297,91.7,1288,https://ssd.userbenchmark.com/SpeedTest/2135/SanDisk-SDSSDXP480G
SSD,MZ-76Q1T0BW,Samsung,860 QVO 1TB,298,91.7,144334,https://ssd.userbenchmark.com/SpeedTest/667965/Samsung-SSD-860-QVO-1TB
SSD,MZ-76Q1T0B/AM,Samsung,860 QVO 1TB,298,91.7,144334,https://ssd.userbenchmark.com/SpeedTest/667965/Samsung-SSD-860-QVO-1TB
SSD,MZ-7TE120BW,Samsung,840 Evo 120GB,299,91.5,107865,https://ssd.userbenchmark.com/Samsung-840-Evo-120GB/Rating/1886
